model_name,split,site_id,row_count,MAE,RMSE,normalized_MAE_by_site_train_mean,normalized_RMSE_by_site_train_mean,peak_MAE,high_peak_MAE,underestimation_rate,peak_underestimation_rate,high_peak_underestimation_rate,MBE,actual_max_load_kw,predicted_at_actual_max_kw,actual_max_underprediction_kw
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_rollq90_168_vs_site_p90_t0.50,test,Parking_Lot_01,2223,0.4280342828141423,0.9799786816116037,0.1916077840695279,0.4386834213008809,2.64124554248371,,7.827260458839406,84.61538461538461,,0.24005072308267136,11.143347336431464,9.81543899788547,1.3279083385459938
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_rollq90_168_vs_site_p90_t0.50,test,S_Wilson_Garage_01,2209,1.3425328572227924,2.1785582341071525,0.5077260516551203,0.8238984726169852,2.6540483540232005,3.457937627132294,19.05839746491625,65.65217391304347,80.68181818181817,0.44626008588120797,21.33654974232288,11.522861739918344,9.813688002404536
AHPA_switch_GradientBoostingRegressor_to_BPA_GradientBoosting_risk_rollq90_168_vs_site_p90_t0.50,validation,Arroyo_Garage_01,606,6.689550444054821,10.561514661345864,0.284657306515423,0.44941918614183424,9.479806232902401,9.053825837211352,22.937293729372936,53.68421052631579,74.54545454545455,2.955079475542449,151.48691192258457,116.75866889091454,34.72824303167003
AHPA_switch_GradientBoostingRegressor_to_BPA_GradientBoosting_risk_rollq90_168_vs_site_p90_t0.50,validation,California_Garage_01,3377,0.9868615143507596,2.8816469454510445,0.05136545620603967,0.1499877215043812,12.738785519413272,10.085425048806913,8.942848682262364,71.42857142857143,100.0,0.3743977510526292,76.41678347251602,56.38326668597063,20.033516786545384
AHPA_switch_GradientBoostingRegressor_to_BPA_GradientBoosting_risk_rollq90_168_vs_site_p90_t0.50,validation,California_Garage_02,2657,4.198386190460657,6.814691721890064,0.26767553946666356,0.43448272745861466,22.591391286946184,25.966557621569837,26.646593902898,92.5925925925926,100.0,0.2809188072015265,82.98885018964796,57.77652815891599,25.212322030731976
AHPA_switch_GradientBoostingRegressor_to_BPA_GradientBoosting_risk_rollq90_168_vs_site_p90_t0.50,validation,N_Wilson_Garage_01,1322,25.980241114993163,70.39860815435027,2.1924689195516995,5.940928710974837,36.546547948092886,50.90727081330775,23.600605143721634,63.0,75.7847533632287,8.016617099533228,1606.9177187074972,56.24305786841518,1550.674660839082
AHPA_switch_GradientBoostingRegressor_to_BPA_GradientBoosting_risk_rollq90_168_vs_site_p90_t0.50,validation,Parking_Lot_01,2223,0.4626224391513496,0.9911235306733138,0.2070910298208977,0.44367236708920427,2.5563106648373854,,7.1974808816914075,87.5,,0.254940267461883,12.575091789876833,12.184648320682236,0.39044346919459727
AHPA_switch_GradientBoostingRegressor_to_BPA_GradientBoosting_risk_rollq90_168_vs_site_p90_t0.50,validation,S_Wilson_Garage_01,2208,1.292241718379461,2.1814616619219365,0.48870668745796775,0.8249965060339962,3.381320705184455,4.195070360849523,14.538043478260871,76.74418604651163,90.0,0.5497829329952216,21.08775397980203,13.963285467222631,7.1244685125794
AHPA_switch_GradientBoostingRegressor_to_BPA_GradientBoosting_risk_rollq90_168_vs_site_p90_t0.50,test,Arroyo_Garage_01,606,6.586588747630609,10.24403411286377,0.28027602567697407,0.4359095850770469,11.533022685662676,14.604689761414297,18.81188118811881,74.4186046511628,93.33333333333333,3.164493122384759,128.44555031546562,93.8649057249262,34.58064459053942
AHPA_switch_GradientBoostingRegressor_to_BPA_GradientBoosting_risk_rollq90_168_vs_site_p90_t0.50,test,California_Garage_01,3377,2.9529682346887705,8.319477456915012,0.15369994505918141,0.4330230217270539,77.5186341347282,113.02028671356527,12.348238081137104,100.0,100.0,0.5015127852668043,233.57571077080087,2.285941372774448,231.2897693980264
AHPA_switch_GradientBoostingRegressor_to_BPA_GradientBoosting_risk_rollq90_168_vs_site_p90_t0.50,test,California_Garage_02,2657,20.979281295304776,60.792396247972874,1.3375711960712762,3.875926778275211,46.75804586648873,53.122294338244174,29.281144147534814,80.14705882352942,89.65517241379311,14.559462879126945,206.32919292080408,40.486595901376205,165.84259701942787
AHPA_switch_GradientBoostingRegressor_to_BPA_GradientBoosting_risk_rollq90_168_vs_site_p90_t0.50,test,N_Wilson_Garage_01,1323,32.93323603397538,76.49267998821426,2.7792311897783595,6.455206581997041,24.62012968139359,29.891898804222983,21.164021164021165,74.05857740585773,86.4406779661017,24.762899277702985,175.316543045655,12.135067866622125,163.18147517903287
AHPA_switch_GradientBoostingRegressor_to_BPA_GradientBoosting_risk_rollq90_168_vs_site_p90_t0.50,test,Parking_Lot_01,2223,0.5152453573214814,1.0431192017781084,0.2306474624401727,0.4669480151426655,3.198351273749578,,10.706252811515968,69.23076923076923,,0.22461453456269104,11.143347336431464,9.901326862149006,1.2420204742824588
AHPA_switch_GradientBoostingRegressor_to_BPA_GradientBoosting_risk_rollq90_168_vs_site_p90_t0.50,test,S_Wilson_Garage_01,2209,1.5193985888555352,2.3407271866233046,0.57461405302646,0.8852283696985348,2.8377122890486173,3.6168676160375526,20.68809416025351,63.47826086956522,77.27272727272727,0.4936744396920812,21.33654974232288,12.7778683272094,8.55868141511348
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_combined_simple_t0.60,validation,Arroyo_Garage_01,606,5.933665166146847,9.79696314299191,0.252492474357655,0.4168855835138233,9.68299395183745,9.133552517701705,25.90759075907591,52.63157894736842,72.72727272727273,1.8857843036850794,151.48691192258457,114.66560362057426,36.82130830201031
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_combined_simple_t0.60,validation,California_Garage_01,3377,0.8069374928946439,2.601797405350247,0.04200053589034701,0.13542174736586726,13.8757084174573,15.691029067887918,7.699141249629848,64.28571428571429,66.66666666666666,0.23965836628359585,76.41678347251602,43.00602575658612,33.4107577159299
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_combined_simple_t0.60,validation,California_Garage_02,2657,4.0682813963244975,6.801443175987171,0.2593804781317332,0.4336380429749044,20.82087241068937,24.804828524251047,25.705683101242,92.5925925925926,100.0,0.2744439298903232,82.98885018964796,57.98189603721845,25.006954152429515
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_combined_simple_t0.60,validation,N_Wilson_Garage_01,1322,22.364530180065437,68.50717700579304,1.8873395786874454,5.78131110048659,35.04389686089124,50.86860709611374,29.34947049924357,71.75,83.85650224215246,2.187647045476675,1606.9177187074972,61.823481658058846,1545.0942370494383
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_combined_simple_t0.60,validation,Parking_Lot_01,2223,0.35162903418231994,0.9221468476381899,0.1574052891539942,0.4127952389724243,2.9769631958018743,,8.367071524966262,87.5,,0.13691714515088615,12.575091789876833,9.357967706004455,3.2171240838723776
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_combined_simple_t0.60,validation,S_Wilson_Garage_01,2208,1.1089996512807985,2.0015670568070467,0.41940725040911553,0.756963029551355,3.2866347967610476,4.605013520544569,14.764492753623188,77.51937984496125,92.5,0.38693478003904325,21.08775397980203,13.35919601914239,7.728557960659641
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_combined_simple_t0.60,test,Arroyo_Garage_01,606,5.130666825468098,9.147334268341579,0.21832286210858207,0.38924223031107513,10.878968197782708,12.932289375323167,19.801980198019802,65.11627906976744,73.33333333333333,1.8247333320535661,128.44555031546562,92.43188996919116,36.01366034627446
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_combined_simple_t0.60,test,California_Garage_01,3377,2.702319954037892,8.617537409654426,0.14065387618764183,0.4485368351918366,78.27509482482934,112.48348314810376,11.815220610008884,100.0,100.0,0.3331689923626095,233.57571077080087,3.473298937219176,230.1024118335817
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_combined_simple_t0.60,test,California_Garage_02,2657,8.394786991352522,14.325266838970016,0.535224496908766,0.9133327319525295,30.95602972301741,44.71213287552412,32.028603688370346,88.23529411764706,96.55172413793103,1.6050334027190016,206.32919292080408,39.77775620737391,166.55143671343018
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_combined_simple_t0.60,test,N_Wilson_Garage_01,1323,14.477701747136017,21.37464268448247,1.2217712286286997,1.80380311117306,20.94641428930827,27.59027988035072,22.52456538170824,71.1297071129707,84.7457627118644,6.90958431012907,175.316543045655,15.372632800346311,159.9439102453087
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_combined_simple_t0.60,test,Parking_Lot_01,2223,0.3755989393795053,0.8894918135037216,0.16813531850817004,0.39817734741457195,3.584991088690582,,12.910481331533962,84.61538461538461,,0.03577172280764265,11.143347336431464,9.81543899788547,1.3279083385459938
AHPA_switch_LGBMRegressor_to_PA_CatBoost_risk_combined_simple_t0.60,test,S_Wilson_Garage_01,2209,1.3392864650461556,2.2470989253110196,0.5064983141937239,0.8498195473492942,2.657760468297859,3.470693017430531,19.782707107288367,66.95652173913044,80.68181818181817,0.43294719507449037,21.33654974232288,11.522861739918344,9.813688002404536
